#OTU_num,Kingdom,Phylum,Class,Order,Family,Genus,Species,Unassigned
ASV2680,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,False
ASV2681,Bacteria,,,,,,,False
ASV2682,Bacteria,,,,,,,False
ASV2683,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_UCG-001,,,False
ASV2684,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,,False
ASV2685,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,,,False
ASV2686,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,,False
ASV2687,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,,False
ASV2688,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,,False
ASV2689,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,,False
ASV2690,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,False
ASV2692,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,,False
ASV2693,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,False
ASV2694,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,False
ASV2695,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Aquipuribacter,,False
ASV2696,Bacteria,,,,,,,False
ASV2697,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,,False
ASV2698,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Domibacillus,,False
ASV2699,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,False
ASV2700,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Rufibacter,Rufibacter_sp,False
ASV2701,Bacteria,,,,,,,False
ASV2702,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,,False
ASV2704,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Aeromonadaceae,Aeromonas,,False
ASV2705,Bacteria,,,,,,,False
ASV2706,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,,False
ASV2707,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,,,False
ASV2708,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,False
ASV2709,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,False
ASV2710,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,False
ASV2711,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Aeromonadaceae,Aeromonas,,False
ASV2712,Bacteria,,,,,,,False
ASV2713,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,,False
ASV2714,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,False
ASV2715,Archaea,Aenigmarchaeota,,,,,,False
ASV2716,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,False
ASV2717,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,False
ASV2718,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinotignum,,False
ASV2719,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,,,,False
ASV2720,Bacteria,,,,,,,False
ASV2721,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Endobacter,Endobacter_medicaginis,False
ASV2722,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus,,False
ASV2723,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,,False
ASV2724,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,,,False
ASV2725,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,,,False
ASV2726,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_fragilis,False
ASV2727,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,,,False
ASV2728,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,,,False
ASV2729,Bacteria,Bacteroidota,Ignavibacteria,SJA-28,,,,False
ASV2730,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,False
ASV2731,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Schaalia_odontolytica,False
ASV2732,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,,,,False
ASV2733,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Hypnocyclicus,,False
ASV2734,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Spirillum,Spirillum_winogradskyi,False
ASV2735,Bacteria,Proteobacteria,Alphaproteobacteria,Zavarziniales,Zavarziniaceae,,,False
ASV2736,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,,False
ASV2738,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,,False
ASV2739,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella_denticola,False
ASV2740,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,False
ASV2741,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,False
ASV2742,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,False
ASV2743,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Pseudarcobacter,,False
ASV2744,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,False
ASV2745,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter_acididurans,False
ASV2746,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,False
ASV2747,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,Dialister_succinatiphilus,False
ASV2748,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,,False
ASV2749,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,,False
ASV2750,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,,,False
ASV2751,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus,,False
ASV2752,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,,False
ASV2753,Bacteria,,,,,,,False
ASV2755,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,False
ASV2756,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,False
ASV2757,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Uruburuella,,False
ASV2758,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,False
ASV2759,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,False
ASV2760,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,False
ASV2761,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,False
ASV2762,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Aeromonadaceae,Aeromonas,,False
ASV2763,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,False
ASV2764,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,,False
ASV2765,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,False
ASV2766,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,,False
ASV2767,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,,,False
ASV2768,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,,False
ASV2769,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,,,False
ASV2770,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Aquaspirillaceae,Rivicola,,False
ASV2771,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,,False
ASV2772,Bacteria,,,,,,,False
ASV2773,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,,,False
ASV2774,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_cheniae,False
ASV2775,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,,False
ASV2776,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,,False
ASV2778,Bacteria,,,,,,,False
ASV2779,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Anaerococcus,,False
ASV2780,Bacteria,,,,,,,False
ASV2781,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,,False
ASV2783,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,,False
ASV2784,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_coprophilus,False
ASV2785,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,,False
ASV2786,Bacteria,,,,,,,False
ASV2787,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,False
ASV2788,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,,False
ASV2789,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus_christensenii,False
ASV2790,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,False
ASV2791,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,,False
ASV2792,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,,False
ASV2793,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella,Veillonella_sp_oral_taxon_780,False
ASV2794,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,False
ASV2795,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermabacteraceae,Dermabacter,,False
ASV2796,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Agrococcus,,False
ASV2797,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_adolescentis,False
ASV2798,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,,,,False
ASV2799,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus]_torques_group,,False
ASV2800,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfomicrobiaceae,Desulfomicrobium,,False
ASV2801,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,,,False
ASV2802,Bacteria,,,,,,,False
ASV2803,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,,False
ASV2804,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,,False
ASV2806,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sebaldella,,False
ASV2807,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Catenibacterium,,False
ASV2808,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,,False
ASV2809,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,,False
ASV2810,Bacteria,,,,,,,False
ASV2811,Bacteria,,,,,,,False
ASV2813,Bacteria,,,,,,,False
ASV2815,Bacteria,,,,,,,False
ASV2816,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,False
ASV2817,Bacteria,Spirochaetota,MVP-15,,,,,False
ASV2818,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Eubacterium]_ruminantium_group,,False
ASV2819,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,,False
ASV2820,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,False
ASV2822,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,,False
ASV2823,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,,False
ASV2824,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,False
ASV2825,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella_scatoligenes,False
ASV2826,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,False
ASV2827,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,,False
ASV2828,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,,False
ASV2829,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,,,False
ASV2830,Bacteria,Proteobacteria,,,,,,False
ASV2831,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Macellibacteroides,,False
ASV2832,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Actinobacillus,Haemophilus_parahaemolyticus,False
ASV2833,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,False
ASV2834,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Prevotella_melaninogenica,False
ASV2835,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,,False
ASV2836,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,bacterium_enrichment_culture_clone_M137,False
ASV2838,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,False
ASV2839,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionimicrobium,Propionibacterium_lymphophilum,False
ASV2840,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,,False
ASV2841,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces_graevenitzii,False
ASV2842,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter_smithii,False
ASV2843,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,,False
ASV2844,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Aeromonadaceae,Aeromonas,Pseudaeromonas_sharmana,False
ASV2845,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Lawsonella,,False
ASV2846,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,,False
ASV2847,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,False
ASV2848,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Schaalia_odontolytica,False
ASV2849,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,,False
ASV2850,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,,False
ASV2851,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Desemzia,Desemzia_incerta,False
ASV2852,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,,False
ASV2853,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,,,False
ASV2854,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,,False
ASV2855,Bacteria,Firmicutes,,,,,,False
ASV2856,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,,False
ASV2857,Bacteria,,,,,,,False
ASV2858,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,Massiliomicrobiota_timonensis,False
ASV2859,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Aeromonadaceae,Aeromonas,Pseudaeromonas_sharmana,False
ASV2860,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,,False
ASV2861,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,,False
ASV2862,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Megamonas,,False
ASV2863,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005,,False
ASV2864,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Enterorhabdus,,False
ASV2865,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,,False
ASV2866,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,,False
ASV2867,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,,False
ASV2868,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,,False
ASV2870,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter_butzleri,False
ASV2871,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Cloacibacillus,,False
ASV2872,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,,False
ASV2873,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Streptobacillus,,False
ASV2874,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,,False
ASV2875,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,False
ASV2876,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,False
ASV2877,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,,False
ASV2878,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,Neisseria_lactamica,False
ASV2879,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_propinquum,False
ASV2880,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,False
ASV2881,Bacteria,,,,,,,False
ASV2882,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,,False
ASV2883,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,,,False
ASV2884,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,False
ASV2885,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Dolosigranulum,,False
ASV2886,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,,False
ASV2887,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,,False
ASV2888,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,unidentified_[Eubacterium]_coprostanoligenes_group,,False
ASV2889,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Succinivibrionaceae,Succinivibrio,,False
ASV2890,Bacteria,Patescibacteria,ABY1,Candidatus_Magasanikbacteria,unidentified_Candidatus_Magasanikbacteria,unidentified_Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria_bacterium_RIFOXYD1_FULL_40_23,False
ASV2891,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),,,,False
ASV2892,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister,,False
ASV2893,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_UCG-001,,,False
ASV2894,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,,False
ASV2895,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_clarus,False
ASV2896,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Candidatus_Competibacter,,False
ASV2897,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,False
ASV2898,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,,False
ASV2899,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,Lancefieldella_rimae,False
ASV2900,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pasteurellaceae,Haemophilus,,False
ASV2901,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Streptobacillus,,False
ASV2903,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,,False
ASV2904,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia_mucilaginosa,False
ASV2905,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,Clostridium_paraputrificum,False
ASV2906,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Saccharofermentans,,False
ASV2907,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Parvibacter,,False
ASV2908,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Gulbenkiania,,False
ASV2909,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,,False
ASV2910,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Collierbacteria,,,,False
ASV2911,Bacteria,Patescibacteria,Parcubacteria,,,,,False
ASV2912,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,M2PB4-65_termite_group,,,False
ASV2913,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,,,,False
ASV2914,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila,,False
ASV2915,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,,False
ASV2916,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,unidentified_Synergistaceae,,False
